Timestamp,Please select your country:,What region do you work in?,What city do you work in?,Are you a chartered engineer?,What province do you work in?,What city do you work in?,Select your highest level of professional attainment?,What state do you live in?,What is your highest level of professional attainment?,What state do you work in?,What city do you work in?,Select your highest level of professional attainment?,Select your highest level of education attainment,Company Name (Optional),Company Head Count,What is your job title?,Which best describes your participation in the Civil Engineering industry?,Which sub discipline do you work in?,Do you work in the Public or Private sector?,How many years of post-graduate experience do you have in Civil Engineering?,What is your current salary?,If you received a sign-on bonus how much was it?,How much did you earn in discretionary bonuses?,What is the maximum contribution offered by your employer as a percentage of your salary for an ESOP?,What is the maximum contribution offered by your employer as a percentage of your salary for a 401k?,If you are a compensated with commission how much was your commission?,Is health insurance available?,How many days of paid time off do you receive per  year? (Sick time + Vacation Time),How many days per week do/can you work from home?,How many hours per week do you work on average?,How are you compensated for overtime?,Are you actively looking to change jobs?,Does your employer offer any student loan reimbursement?,Do you have a company vehicle?,"What is your overall job satisfaction considering your pay, work-life balance, benefits, community standing, and all other factors?","What salary would it take for you to change employers for a similar role, assuming the benefits are the same?",If there is any additional relevant information about your job you feel someone who looks at your responses needs to know please provide it below.,Please select your gender,"How many hours of paternity leave does your company offer, if any?","How many hours of maternity leave does your company offer, if any?"
9/5/2022 16:00:25,United States of America,,,,,,,,,California,Oakland,PE,Bachelors Degree,,100,Project manager ,Full Time,Transportation,Private,10,1400000,,12000,0,5,0,Yes but I still pay a premium,18,2,45,Not compensated (Exempt),No,No,No,7,155000,,Male,8 weeks,N/a
9/5/2022 21:19:46,Australia,,,,,,,Victoria,Professional Engineer,,,,Masters Degree,,55000,Civil Engineer,Full Time,Geotechnical,Private,3.5,83000,,0,0,0,0,No,25,4,37.5,Straight time (1.0x),No,No,No,7,100000,,Male,6 months,
9/5/2022 22:39:25,United States of America,,,,,,,,,Arizona,Phoenix,EIT,Bachelors Degree,,10000,Transportation EIT,Full Time,Transportation,Private,4.5,76000,0,0,1,1,0,Yes but I still pay a premium,120,1,45,Not compensated (Exempt),Yes,Yes,No,7,85000,,Female,,Idk
9/6/2022 0:33:33,United States of America,,,,,,,,,Massachusetts,Boston,EIT,Masters Degree,,600,Project Consultant,Full Time,Structural,Private,3,78000,,5500,0,15,0,Yes but I still pay a premium,30,3,45,Straight time (1.0x),No,No,No,7,110000,,Male,unknown,
9/6/2022 1:13:28,United States of America,,,,,,,,,New Mexico,Albuquerque,EIT,Bachelors Degree,Bohannan Huston,150,Engineer Intern,Full Time,Land Development,Private,1.5,71000,1500,750,0,80,0,Yes but I still pay a premium,15,1,40,Straight time (1.0x),No,No,No,9,80000,,Male,120,
9/6/2022 2:55:14,United States of America,,,,,,,,,Washington,Seattle ,PE,Bachelors Degree,,250,Design engineer,Full Time,Land Development,Private,6,110000,15000,5000,0,8,0,Yes and fully covered,35,5,45,Time and a half (1.5x),No,No,No,3,"130,000",,Male,40,360
9/6/2022 9:21:51,United States of America,,,,,,,,,Texas,Houston,EIT,Masters Degree,,800,Engineer III,Full Time,Water Resources,Public,2,80000,,0,0,5,0,Yes but I still pay a premium,4 weeks,2 days a week,42,Straight time (1.0x),No,No,No,8,95000,,Male,0,
9/6/2022 9:50:37,United States of America,,,,,,,,,Texas,DFW,EIT,Bachelors Degree,,7,Graduate Engineer,Full Time,Water Resources,Private,4.5,68000,,1500,0,3,0,Yes but I still pay a premium,120,5,40,Straight time (1.0x),No,No,No,8,80000,,Female,,0
9/6/2022 10:58:40,United States of America,,,,,,,,,California,San Diego,EIT,Bachelors Degree,,"10,400",Structural Engineer II,Full Time,Structural,Private,3,90000,10000,0,6,6,0,Yes and fully covered,12,365,9,Time and a half (1.5x),No,No,No,8,110000,,Male,0,
9/6/2022 14:58:29,United States of America,,,,,,,,,New York,New York City,PE,Bachelors Degree,,1500,Associate,Full Time,Structural,Private,10,110000,0,5000,0,3.5,0,Yes and fully covered,20,3,50,Not compensated (Exempt),Yes,Yes,No,4,135000,,Male,280,280
9/6/2022 15:29:33,United States of America,,,,,,,,,Texas,Dallas,PE,Bachelors Degree,HGA,3,Project Engineer,Full Time,Land Development,Public,8,81000,,3500,0,3,0,Yes and fully covered,20,3,45,Not compensated (Exempt),Yes,No,No,7,85000,only 3 people,Male,0,0
9/6/2022 16:23:17,United States of America,,,,,,,,,Massachusetts,Boston ,EIT,Bachelors Degree,,250,Engineer 1,Full Time,Transportation,Private,2,67000,1000,500,0,6,0,Yes but I still pay a premium,25,3-4,40,Not compensated (Exempt),No,No,No,7,75000,Specializing in conceptual roadway design and traffic signal work. ,Male,? ,? 
9/6/2022 17:36:30,Canada,,,,Ontario,Toronto,EIT,,,,,,Bachelors Degree,Rjc engineers,500,Structural restoration ,Full Time,Structural,Private,1,58500,0,2000,0,0,0,Yes but I still pay a premium,20,0,40,Time and a half (1.5x),Yes,Yes,No,7,70000,,Male,300,300
9/6/2022 19:58:20,United States of America,,,,,,,,,Nevada,Reno,EIT,Bachelors Degree,NDOT,1800,Associate Engineer,Full Time,Transportation,Public,0,63000,,0,0,0,0,Yes but I still pay a premium,28,2,40,Time and a half (1.5x),Yes,No,No,3,75000,,Male,3 months,3 months
9/6/2022 20:34:58,United States of America,,,,,,,,,New York,Poughkeepsie,EIT,Bachelors Degree,CDM Smith,5000,Structural Engineer 3,Full Time,Bridges,Private,6,82000,0,0,0,2460,0,Yes but I still pay a premium,27,4,40,Straight time (1.0x),No,Yes,No,8,100000,,Male,240,240
9/6/2022 21:18:47,United States of America,,,,,,,,,Tennessee,Jackson ,EIT,Masters Degree,Department of transportation ,2700,Project specialist ,Full Time,Construction/Field,Public,3,66000,,1500,0,5,0,Yes but I still pay a premium,24,0,45,Not compensated (Exempt),No,Yes,Yes,8,75000,Health insurance premiums are 80% covered by the employer.,Male,0,0
9/6/2022 21:25:18,United States of America,,,,,,,,,Ohio,"Columbus, Ohio",PE,Bachelors Degree,,5,Development Associate,Full Time,Land Development,Public,5,70000,,10000,0,0,10000,No,10,0,55,Not compensated (Exempt),No,No,No,4,100000,,Male,60,
9/6/2022 21:35:13,United States of America,,,,,,,,,Ohio,Cleveland,None,Masters Degree,,50000,Engineer,Full Time,Environmental,Private,6,85000,0,0,0,3,0,Yes and fully covered,20,5,40,Straight time (1.0x),No,No,No,7,100000,,Male,10,20
9/6/2022 22:44:41,United States of America,,,,,,,,,California,San Diego,EIT,Bachelors Degree,,15,Staff Engineer,Full Time,Land Development,Private,3,72000,,8000,0,4,0,Yes but I still pay a premium,15,0,45,Not compensated (Exempt),No,No,No,8,85000,,Male,0,
9/7/2022 7:42:45,United States of America,,,,,,,,,Minnesota,Rochester,EIT,Bachelors Degree,Stantec,"22,000+",Civil EIT,Full Time,Community Development and Construction,Private,6,65000,,0,3,3,0,Yes but I still pay a premium,15,0,50,Straight time (1.0x),Yes,No,Yes,4,75000,Female,Female,,0
9/7/2022 8:58:16,United States of America,,,,,,,,,Maryland,Baltimore ,PE,Bachelors Degree,,5000,Senior Engineer ,Full Time,Power/Electrical,Private,10,121000,0,10000,0,10,0,Yes and fully covered,20,4,40,Not compensated (Exempt),No,Yes,No,7,150000,,Male,5 week,5
9/7/2022 10:08:36,United States of America,,,,,,,,,Nevada,"Reno, NV",PE,Bachelors Degree,,6700,Senior Environmental Engineer,Full Time,Environmental,Public,5,92967,8000,0,0,5,0,Yes and fully covered,30,3,40,Not compensated (Exempt),No,Yes,Yes,9,150000,,Female,,84
9/7/2022 10:16:19,United States of America,,,,,,,,,Colorado,Fort Collins ,EIT,Bachelors Degree,,30,Project Engineer,Full Time,Construction/Field,Private,1,67800,,1300,0,6,0,Yes but I still pay a premium,5 weeks,0,40,Time and a half (1.5x),No,No,No,8,75000,,Male,Idk,Idk
9/7/2022 14:32:07,United States of America,,,,,,,,,California,Fairfield,PE,Bachelors Degree,,30,Sr. Civil Engineer,Full Time,Transportation,Public,5,125000,0,0,2.5,5,0,Yes and fully covered,30,1,40,Time and a half (1.5x),No,Yes,No,7,165000,,Male,4 months,6 months
9/7/2022 17:02:27,United States of America,,,,,,,,,Georgia,Atlanta ,EIT,Masters Degree,NOVA,600,Staff Engineer ,Full Time,"""NDT and Structural Forensics""",Private,0.5,65000,4000,1000,0,6,0,Yes and fully covered,14,Rare but possible. IE after 3 finish at home ,40,Not compensated (Exempt),No,No,No,8,75000,,Male,0,0
9/7/2022 17:06:06,United States of America,,,,,,,,,North Carolina,Cary,EIT,Masters Degree,"WK Dickson & Co, Inc.",50-200,Civil Engineering Designer,Full Time,Water Resources,Private,3,74160,3000,0,0,3,0,Yes but I still pay a premium,18,"At least 1, can do more depending on circumstance and job competency. ",40,Not compensated (Exempt),Yes,No,No,7,90000,"The company bonus structure only applies to Project Managers and upper level staff. Lower level staff are eligible for spot bonus for ""achievement"" and ""going above and beyond"" your job role. Essentially only large acts that save the company money make you eligible for this. However they don't disclose what these acts look like or what has earned the spot bonuses in the past.",Male,40,"40, but company offers and pays for short-term and long-term disability that can be used to extend maternity leave."
9/7/2022 17:18:43,United Kingdom,Scotland,Glasgow ,No,,,,,,,,,Masters Degree,,50000,Roads and Infrastructure Engineer ,Full Time,Transportation,Private,4,34800,0,0,10,0,0,Yes but I still pay a premium,28,5,40,Not compensated (Exempt),No,No,No,8,40000,,Male,Unsure ,Unsure
9/7/2022 18:05:47,United States of America,,,,,,,,,California,Sacramento,PE,Bachelors Degree,,3000,Lead track engineer,Full Time,Transportation,Private,8,123000,,0,0,6,0,Yes and fully covered,10,5,45,Straight time (1.0x),No,Yes,No,5,150000,,Male,80,80
9/8/2022 6:24:39,United States of America,,,,,,,,,Alabama,Dgg,EIT,Masters Degree,,425,Fxgg,Full Time,Geotechnical,Private,5,125800,,0,15,17,0,Yes and fully covered,12,15,58,Straight time (1.0x),Yes,Yes,Yes,9,500000,,Male,4,
9/8/2022 6:30:17,United States of America,,,,,,,,,Florida,Jacksonville,PE,Bachelors Degree,,1000+,Senior geotechnical engineer,Full Time,Geotechnical,Private,10,82750,5000,10000,0,6,0,Yes but I still pay a premium,15,0,42,Not compensated (Exempt),No,No,No,8,110000,,Male,0,0
9/8/2022 6:47:58,United States of America,,,,,,,,,Massachusetts,Boston,PE,Masters Degree,,150,Senior Geotechnical Engineer 1,Full Time,Geotechnical,Public,7,108000,4000,11000,0,4,0,Yes and fully covered,30,5,45,Not compensated (Exempt),No,No,No,7,145000,,Male,4 months state program ,Not sure
9/8/2022 9:00:03,United States of America,,,,,,,,,New Hampshire,Na,EIT,Masters Degree,,15k+,Junior Structural Engineer,Full Time,Bridges,Private,3,71000,,0,0,3,0,Yes but I still pay a premium,15,5,40-45,Straight time (1.0x),No,No,No,7,79000,,Male,120,
9/8/2022 15:12:24,United States of America,,,,,,,,,Texas,Dallas-Fort Worth Metroplex ,PE,Bachelors Degree,,15,Civil Engineer  I,Full Time,Government/Municipal,Public,4,90000,0,0,0,7,0,Yes and fully covered,Accrual 7hrs/pay period ,0,45,Not compensated (Exempt),No,No,No,8,110000,"Great retirement and flexibility with family life. However, work can be unfocused at times and we deal with many interruptions during the day.",Female,,FMLA
9/8/2022 17:33:52,Canada,,,,Ontario,ottawa,PE,,,,,,Masters Degree,,800,Bridge Engineer,Full Time,Bridges,Private,4,78000,0,0,0,5.5,0,Yes and fully covered,15,5,42,Straight time (1.0x),No,No,No,7,90000,,Male,0,500
9/8/2022 17:43:16,United States of America,,,,,,,,,Minnesota,Duluth,PE,Bachelors Degree,,400,Project engineer ,Full Time,Government/Municipal,Private,6,65000,,500,3,3,0,Yes but I still pay a premium,19,2,45,Not compensated (Exempt),No,No,No,5,75000,,Male,160,
9/9/2022 5:38:27,United States of America,,,,,,,,,Florida,Jacksonville,EIT,Bachelors Degree,,150,Graduate Civil Engineer,Full Time,Land Development,Private,3,70000,,2000,3,3,0,Yes but I still pay a premium,15,0,45,Straight time (1.0x),No,No,No,9,85000,,Male,40,
9/9/2022 9:30:28,United Kingdom,South West,Bridgwater,No,,,,,,,,,Masters Degree,,12000,Senior Temporary works engineer ,Full Time,Construction/Field,Private,4,45000,0,0,0,3,0,Yes but I still pay a premium,33,2,50,Not compensated (Exempt),No,No,No,8,75000,,Male,6 months full pay,6 months full pay
9/9/2022 14:00:59,United States of America,,,,,,,,,California,San Francisco,PE,Bachelors Degree,,100,Design Engineer 2,Full Time,Land Development,Private,5,94000,,0,0,0,0,Yes but I still pay a premium,15,2,40,Time and a half (1.5x),No,No,No,7,105000,,Male,1 month,1 month
9/9/2022 14:23:48,United States of America,,,,,,,,,Michigan,Detroit,PE,Masters Degree,,550,project engineer,Full Time,Transportation,Private,10,84000,,10000,0,0,0,Yes but I still pay a premium,10,3,40,Not compensated (Exempt),No,No,No,7,90000,,Male,0,80000
9/9/2022 16:04:50,United States of America,,,,,,,,,Texas,Houston,None,Bachelors Degree,,25+,Civil Engineering/Transpo Engineer ,Full Time,Transportation,Public,3,80000,,0,0,0,0,Yes but I still pay a premium,10,2,40,Time and a half (1.5x),No,No,No,7,100000,,Male,0,
9/9/2022 19:25:50,United States of America,,,,,,,,,Utah,Vernal,PE,Masters Degree,,30,Environmental engineer,Full Time,Construction/Field,Public,37,75000,0,0,1,1,0,Yes and fully covered,39,3,40,Straight time (1.0x),No,No,No,7,150000,,Male,40,40
9/10/2022 9:29:19,United States of America,,,,,,,,,Georgia,Statewide,EIT,Bachelors Degree,,50,Site Supervisor,Full Time,Construction/Field,Private,2,80000,,40000,0,5,0,Yes but I still pay a premium,5,0,40,Not compensated (Exempt),Yes,No,Yes,5,"110,000",,Male,0,0
9/10/2022 20:00:42,Canada,,,,Saskatchewan,Saskatoon,EIT,,,,,,Masters Degree,,50,Research Assistant ,Full Time,Water Resources,Public,0,60000,,0,7,0,0,Yes and fully covered,30,5,7.5,Not compensated (Exempt),Yes,No,No,6,75000,,Male,I dont know,30
9/10/2022 20:25:05,United States of America,,,,,,,,,Massachusetts,Vineyard Haven,PE,Bachelors Degree,Martha’s Vineyard Engineering & Design,5,President/owner,Full Time,Structural,Private,11,100000,0,150000,0,6,0,Yes and fully covered,25,1,45,Time and a half (1.5x),No,No,No,10,0,,Male,160,160
9/10/2022 22:36:56,United States of America,,,,,,,,,Florida,Orlando ,None,Bachelors Degree,,2500,Staff Engineer ,Full Time,Government/Municipal,Private,0,70000,0,0,0,2,0,Yes but I still pay a premium,18,1,40,Straight time (1.0x),No,No,No,7,85000,,Female,,3 months 
9/11/2022 11:08:49,United States of America,,,,,,,,,New York,New York,PE,Masters Degree,,200,Marine structural engineer ,Full Time,Structural,Private,6,90500,,500,0,3,0,Yes and fully covered,25,2,42,Straight time (1.0x),Yes,No,No,3,120000,,Male,24,
9/11/2022 16:16:52,United States of America,,,,,,,,,Pennsylvania,Bloomsburg,EIT,Bachelors Degree,,12000,Water/Wastewater Engineer,Full Time,Environmental,Private,0,62500,,0,0,3.5,0,Yes but I still pay a premium,16,3,40,Straight time (1.0x),No,No,No,7,72000,,Male,N/A,N/A
9/11/2022 18:55:37,United States of America,,,,,,,,,Florida,Tampa,PE,Bachelors Degree,,1500,Project Engineer,Full Time,Land Development,Private,8,96000,0,5000,0,3,0,Yes and fully covered,21,5,45,Not compensated (Exempt),No,No,No,8,110000,,Female,,
9/11/2022 19:48:42,United States of America,,,,,,,,,Maryland,Bethesda,PE,Masters Degree,,1000-5000,Project Manager,Full Time,Construction/Field,Private,6,107000,,10000,0,2.5,0,Yes but I still pay a premium,20+15,0,50,Not compensated (Exempt),Yes,No,No,5,120000,,Male,40,40
9/11/2022 22:45:42,United States of America,,,,,,,,,Arizona,Tempe,EIT,Bachelors Degree,Ethos engineering ,12,Bridge Designer ,Full Time,Structural,Private,0,62000,0,0,0,3,0,Yes and fully covered,30,0,40,Straight time (1.0x),No,No,No,10,80000,,Female,,
9/11/2022 23:16:28,United States of America,,,,,,,,,Montana,Missoula,EIT,Bachelors Degree,,28000,Field Engineer,Full Time,Construction/Field,Public,0.5,70000,,0,6,10,0,Yes but I still pay a premium,20,0,70,Straight time (1.0x),No,No,Yes,6,70000,,Male,0,
9/12/2022 12:23:24,United States of America,,,,,,,,,Maine,Kennebunk,EIT,Bachelors Degree,,200+/-,Civil Engineer,Full Time,Land Development,Private,6,67000,,0,0,4,0,Yes and fully covered,10,5,40,Straight time (1.0x),No,No,No,7,75000,,Male,not sure,not sure
9/12/2022 12:54:11,United States of America,,,,,,,,,New Jersey,Asbury Park,EIT,Bachelors Degree,,50-75,Senior Staff Engineer,Full Time,Land Development,Private,2.5,74000,,1000,3,4,0,Yes and fully covered,16,Whenever I want,40,Straight time (1.0x),No,Yes,No,8,"80,000","I previously worked at T&M for a couple of years and got completely burned out with poor time management, crazy deadlines and the workload of 3 people. My new company is smaller and has less 401k contributions but I’m no longer stress-crying about working on the weekends. ",Female,,6 weeks
9/12/2022 13:47:45,United States of America,,,,,,,,,Florida,Fort Myers,EIT,Masters Degree,,100+,Structures Engineer II,Full Time,Bridges,Public,3,72000,,3000,0,4,0,Yes but I still pay a premium,15,1,45,Straight time (1.0x),No,Yes,No,8,85000,"Company provides many benefits including HSA, Monday breakfast, birthday lunches, wellness benefits, lunch & learn, etc.",Male,Unsure,Unsure
9/12/2022 14:42:48,Canada,,,,Quebec,Quebec,EIT,,,,,,Bachelors Degree,,300,Candidat profession ingénieur concepteur,Full Time,Bridges,Private,1,55000,,0,0,3,0,Yes and fully covered,17,3,"37,5",Time and a half (1.5x),No,No,No,8,65000,,Male,100,100
9/12/2022 14:45:25,United States of America,,,,,,,,,New Jersey,Freehold,EIT,Bachelors Degree,,"10,000+",Engineer II,Full Time,Water Resources,Private,2,72000,,1000,0,6,0,Yes but I still pay a premium,15,3,40-45,Straight time (1.0x),No,No,No,7,78000,,Male,80,80
9/12/2022 17:50:44,United States of America,,,,,,,,,Michigan,Detroit,PE,Bachelors Degree,,20,Project Manager,Full Time,Environmental,Private,5,83500,5000,8000,3,3,2500,Yes but I still pay a premium,15,"1 to 2, if desired. ",50,Not compensated (Exempt),No,No,Yes,8,115000,,Male,I honestly dunno,Still dont know
9/12/2022 18:47:37,Canada,,,,Ontario,Oakville ,EIT,,,,,,Bachelors Degree,,200,Geotechnical Engineer In Training,Full Time,Geotechnical,Private,1.5,65000,0,1500,0,3,0,Yes and fully covered,4 weeks,1,45,Straight time (1.0x),Yes,No,Yes,5,75000,,Male,120,Not sure
9/12/2022 18:50:45,Portugal,,,,,,,,,,,,Masters Degree,,30,Civil engineer,Full Time,Structural,Private,2,1400,,0,0,0,0,Yes and fully covered,25,0,50,Not compensated (Exempt),Yes,No,No,7,1600,,Male,200,800
9/12/2022 21:37:33,United States of America,,,,,,,,,Arizona,Phoenix,EIT,Bachelors Degree,,10,Engineer in Training,Full Time,Transportation,Private,5,74500,2500,6000,0,6,0,Yes but I still pay a premium,15,5,43,Straight time (1.0x),No,No,No,8,"85,000",,Male,0,0
9/13/2022 3:49:21,United States of America,,,,,,,,,Florida,Tampa,EIT,Bachelors Degree,,50,Design Engineer,Full Time,Land Development,Private,3,60000,0,2000,0,4,0,Yes but I still pay a premium,15,3,40,Time and a half (1.5x),Yes,No,No,7,70000,,Male,I don’t know,I don’t know
9/13/2022 7:55:26,United States of America,,,,,,,,,Washington,Seattle,EIT,Bachelors Degree,,15,Design Engineer,Full Time,Land Development,Private,2,60000,1500,1200,3000,3000,0,Yes and fully covered,14,3,40,Time and a half (1.5x),Yes,No,No,7,80000,,Male,240,
9/13/2022 10:44:46,United States of America,,,,,,,,,Texas,Houston,EIT,Bachelors Degree,RS&H,900,Aviation Civil Associate,Full Time,Aviation,Private,0,70012.8,3000,0,0,3,0,Yes but I still pay a premium,20,2,40,Straight time (1.0x),No,No,No,7,"$80,000",,Male,80,
9/13/2022 14:17:02,United States of America,,,,,,,,,Michigan,Midland,PE,Bachelors Degree,,650,Project Engineer,Full Time,Government/Municipal,Private,6,69000,0,10000,6,3,0,Yes and fully covered,15,5,45,Not compensated (Exempt),No,No,No,9,80000,,Male,0,40
9/13/2022 17:16:24,United States of America,,,,,,,,,California,Los Angeles,EIT,Bachelors Degree,,Thousands ,Senior Civil Engineering Assistant  ,Full Time,Water Resources,Public,4,97000,,0,0,4.5,0,Yes and fully covered,3 weeks,2,4,Time and a half (1.5x),No,No,No,8,150000,,Male,"Yes, not sure","Yes, not sure"
9/13/2022 17:25:50,Canada,,,,Alberta,Calgary,EIT,,,,,,Bachelors Degree,,80,Civil Structural EIT,Full Time,Power/Electrical,Private,3,82347.2,,5600,0,2,0,Yes but I still pay a premium,15,1,42,Straight time (1.0x),No,No,No,8,88000,,Male,Unsure,Unsure
9/13/2022 17:56:32,United States of America,,,,,,,,,Missouri,Kansas City,PE,Masters Degree,Walter P Moore & Associates,1000,Engineer,Full Time,Structural,Private,3.5,76000,2500,0,0,3,0,Yes but I still pay a premium,17,5,40,Not compensated (Exempt),No,No,No,4,85000,"Great projects, but low pay. Good to gain experience.",Male,0,0
9/14/2022 7:29:46,United States of America,,,,,,,,,New York,New York city,EIT,Bachelors Degree,Con Edison,"15,000",Engineering Supervisor,Full Time,Power/Electrical,Private,10,113000,3000,7000,11,6,0,Yes but I still pay a premium,25,2,42,Straight time (1.0x),Yes,Yes,No,5,150000,,Male,80,440
9/14/2022 14:42:35,Morocco ,,,,,,,,,,,,Masters Degree,,15,Civil engineer ,Full Time,Construction/Field,Private,0,800,,0,0,0,0,Yes and fully covered,28,0,40,Not compensated (Exempt),Yes,No,Yes,6,.,,Male,0,30
9/14/2022 15:48:42,United States of America,,,,,,,,,Texas,Austin,EIT,Bachelors Degree,,10,Graduate Engineer,Full Time,Transportation,Public,3,70000,,1000,0,0,0,Yes and fully covered,15,2 or 3,40,Not compensated (Exempt),No,No,No,6,80000,,Female,,Unknown
9/14/2022 16:07:49,United States of America,,,,,,,,,Utah,Ephraim,None,High School Diploma,,96,Drafter,Full Time,Structural,Private,0,45000,,0,15000,7,0,Yes but I still pay a premium,10,0,40,Time and a half (1.5x),Yes,No,No,6,55000,,Male,0,0
9/14/2022 16:08:22,United States of America,,,,,,,,,New Jersey,Monmouth,PE,Bachelors Degree,,400,Project Engineer,Full Time,Government/Municipal,Private,5,100000,0,2000,0,3,0,Yes but I still pay a premium,17,0,45,Time and a half (1.5x),Yes,Yes,No,7,125000,,Male,0,0
